,fpath,size,date_created,date_modified
107,S:\s3\11_15_2015\svr\rec_20151115-0508 muezzin.wav,1464364.0,Fri Mar 25 12:42:58 2016,Sun Nov 15 00:38:26 2015
108,S:\s3\11_15_2015\svr\rec_20151115-0707.wav,2828844.0,Fri Mar 25 12:42:58 2016,Sun Nov 15 02:37:05 2015
109,S:\s3\11_15_2015\svr\rec_20151115-0833.wav,4257324.0,Fri Mar 25 12:42:58 2016,Sun Nov 15 04:03:26 2015
110,S:\s3\11_15_2015\svr\rec_20151115-0847 post lightning.wav,13225004.0,Fri Mar 25 12:42:58 2016,Sun Nov 15 04:17:18 2015
111,S:\s3\11_15_2015\svr\rec_20151115-0931.wav,826924.0,Fri Mar 25 12:42:59 2016,Sun Nov 15 05:01:33 2015
112,S:\s3\11_15_2015\svr\rec_20151115-0936 rain stop.wav,1274924.0,Fri Mar 25 12:42:59 2016,Sun Nov 15 05:06:58 2015
113,S:\s3\11_15_2015\svr\rec_20151115-0938 post train.wav,1039404.0,Fri Mar 25 12:42:59 2016,Sun Nov 15 05:08:40 2015
114,S:\s3\11_15_2015\svr\rec_20151115-1006 amb end cuing.wav,6515244.0,Fri Mar 25 12:42:59 2016,Sun Nov 15 05:36:38 2015
115,S:\s3\11_15_2015\svr\rec_20151115-1017 bookmark.wav,714284.0,Fri Mar 25 12:43:00 2016,Sun Nov 15 05:47:27 2015
116,S:\s3\11_15_2015\svr\rec_20151115-1026 amb.wav,855084.0,Fri Mar 25 12:43:00 2016,Sun Nov 15 05:56:05 2015
117,S:\s3\11_15_2015\svr\rec_20151115-1051 note.wav,18316844.0,Fri Mar 25 12:43:00 2016,Sun Nov 15 06:21:37 2015
118,S:\s3\11_15_2015\svr\rec_20151115-1327.wav,834604.0,Fri Mar 25 12:43:01 2016,Sun Nov 15 08:57:44 2015
119,S:\s3\11_15_2015\svr\rec_20151115-1750 muezz 2.wav,604204.0,Fri Mar 25 12:43:01 2016,Sun Nov 15 13:20:25 2015
120,S:\s3\11_15_2015\svr\rec_20151115-1803 new insect.wav,286764.0,Fri Mar 25 12:43:01 2016,Sun Nov 15 13:33:10 2015
121,S:\s3\11_15_2015\svr\rec_20151115-1804.wav,716844.0,Fri Mar 25 12:43:01 2016,Sun Nov 15 13:34:50 2015
122,S:\s3\11_15_2015\svr\rec_20151115-1809 new insect.wav,332844.0,Fri Mar 25 12:43:01 2016,Sun Nov 15 13:39:35 2015
123,S:\s3\11_15_2015\svr\rec_20151115-1812 post tirade.wav,240684.0,Fri Mar 25 12:43:01 2016,Sun Nov 15 13:42:13 2015
124,S:\s3\11_15_2015\svr\rec_20151115-1817 act helpline.wav,916524.0,Fri Mar 25 12:43:01 2016,Sun Nov 15 13:47:07 2015
125,S:\s3\11_15_2015\svr\rec_20151115-1851 neigh talk.wav,832044.0,Fri Mar 25 12:43:01 2016,Sun Nov 15 14:21:09 2015
126,S:\s3\11_16_2015\cmr\20151116_004706.mp4,24049422.0,Fri Mar 25 12:43:01 2016,Sun Nov 15 20:17:19 2015
127,S:\s3\11_16_2015\cmr\20151116_051737.mp4,55590507.0,Fri Mar 25 12:43:02 2016,Mon Nov 16 00:48:04 2015
128,S:\s3\11_16_2015\cmr\20151116_063538.mp4,442662407.0,Fri Mar 25 12:43:04 2016,Mon Nov 16 02:09:06 2015
129,S:\s3\11_16_2015\cmr\20151116_105409.3gp,357787.0,Fri Mar 25 12:43:21 2016,Mon Nov 16 06:24:36 2015
130,S:\s3\11_16_2015\cmr\20151116_121022.3gp,287041.0,Fri Mar 25 12:43:21 2016,Mon Nov 16 07:40:47 2015
131,S:\s3\11_16_2015\cmr\20151116_174129.mp4,45319950.0,Fri Mar 25 12:43:21 2016,Mon Nov 16 13:11:52 2015
132,S:\s3\11_16_2015\cmr\20151116_175203.mp4,31238501.0,Fri Mar 25 12:43:23 2016,Mon Nov 16 13:22:19 2015
133,S:\s3\11_16_2015\cmr\20151116_175220.mp4,122787759.0,Fri Mar 25 12:43:24 2016,Mon Nov 16 13:23:19 2015
134,S:\s3\11_16_2015\cmr\20151116_221935.mp4,7175991.0,Fri Mar 25 12:43:29 2016,Mon Nov 16 17:49:40 2015
135,S:\s3\11_16_2015\cmr\20151116_222006.mp4,2896533.0,Fri Mar 25 12:43:29 2016,Mon Nov 16 17:50:08 2015
136,S:\s3\11_16_2015\cmr\README.txt,5.0,Fri Mar 25 12:43:29 2016,Sat Dec 05 12:24:00 2015
137,S:\s3\11_16_2015\svr\README.txt,2.0,Fri Mar 25 12:43:29 2016,Sat Dec 05 12:24:22 2015
138,S:\s3\11_16_2015\svr\rec_20151116-0026.wav,2263084.0,Fri Mar 25 12:43:29 2016,Sun Nov 15 19:56:09 2015
139,S:\s3\11_16_2015\svr\rec_20151116-0046.wav,1605164.0,Fri Mar 25 12:43:30 2016,Sun Nov 15 20:16:50 2015
140,S:\s3\11_16_2015\svr\rec_20151116-0316.wav,4403244.0,Fri Mar 25 12:43:30 2016,Sun Nov 15 22:46:14 2015
141,S:\s3\11_16_2015\svr\rec_20151116-0323 amb thani oruvan scebe think use enemy weapon against enemy.wav,675884.0,Fri Mar 25 12:43:30 2016,Sun Nov 15 22:53:13 2015
142,S:\s3\11_16_2015\svr\rec_20151116-0441 unint.wav,147468844.0,Fri Mar 25 12:43:30 2016,Mon Nov 16 00:11:01 2015
143,S:\s3\11_16_2015\svr\rec_20151116-0454 concerns.wav,3973164.0,Fri Mar 25 12:43:36 2016,Mon Nov 16 00:24:40 2015
144,S:\s3\11_16_2015\svr\rec_20151116-0505 muezzin annt.wav,2293804.0,Fri Mar 25 12:43:36 2016,Mon Nov 16 00:35:08 2015
145,S:\s3\11_16_2015\svr\rec_20151116-0531.wav,3804204.0,Fri Mar 25 12:43:36 2016,Mon Nov 16 01:01:09 2015
146,S:\s3\11_16_2015\svr\rec_20151116-0602 morning crows far.wav,11095084.0,Fri Mar 25 12:43:37 2016,Mon Nov 16 01:32:13 2015
147,S:\s3\11_16_2015\svr\rec_20151116-0614 adaptive.wav,12510764.0,Fri Mar 25 12:43:37 2016,Mon Nov 16 01:44:47 2015
148,S:\s3\11_16_2015\svr\rec_20151116-0634 poison chicks dog annt.wav,12300844.0,Fri Mar 25 12:43:38 2016,Mon Nov 16 02:04:32 2015
149,S:\s3\11_16_2015\svr\rec_20151116-0635.wav,737324.0,Fri Mar 25 12:43:38 2016,Mon Nov 16 02:05:29 2015
150,S:\s3\11_16_2015\svr\rec_20151116-0641 dual semantics annt everyday strong complaining excited about complaining RD.wav,3351084.0,Fri Mar 25 12:43:38 2016,Mon Nov 16 02:11:16 2015
151,S:\s3\11_16_2015\svr\rec_20151116-0708 covert annt.wav,12902444.0,Fri Mar 25 12:43:39 2016,Mon Nov 16 02:38:08 2015
152,S:\s3\11_16_2015\svr\rec_20151116-0709.wav,192044.0,Fri Mar 25 12:43:39 2016,Mon Nov 16 02:39:05 2015
153,S:\s3\11_16_2015\svr\rec_20151116-0718.wav,1495084.0,Fri Mar 25 12:43:39 2016,Mon Nov 16 02:48:04 2015
154,S:\s3\11_16_2015\svr\rec_20151116-0721 going public impossible.wav,6906924.0,Fri Mar 25 12:43:39 2016,Mon Nov 16 02:51:51 2015
155,S:\s3\11_16_2015\svr\rec_20151116-0731 lack of time adaptive.wav,6039084.0,Fri Mar 25 12:43:40 2016,Mon Nov 16 03:01:44 2015
156,S:\s3\11_16_2015\svr\rec_20151116-0750 whistle live annotation.wav,14761004.0,Fri Mar 25 12:43:40 2016,Mon Nov 16 03:20:23 2015
157,S:\s3\11_16_2015\svr\rec_20151116-0806 cruelty.wav,9049644.0,Fri Mar 25 12:43:41 2016,Mon Nov 16 03:36:04 2015
158,S:\s3\11_16_2015\svr\rec_20151116-0812 .wav,1899564.0,Fri Mar 25 12:43:41 2016,Mon Nov 16 03:42:39 2015
159,S:\s3\11_16_2015\svr\rec_20151116-0817 adaptive annt.wav,9745964.0,Fri Mar 25 12:43:41 2016,Mon Nov 16 03:47:55 2015
160,S:\s3\11_16_2015\svr\rec_20151116-0822 traffic.wav,2234924.0,Fri Mar 25 12:43:41 2016,Mon Nov 16 03:52:27 2015
161,S:\s3\11_16_2015\svr\rec_20151116-0824 alec Guinness.wav,1743404.0,Fri Mar 25 12:43:42 2016,Mon Nov 16 03:54:55 2015
162,S:\s3\11_16_2015\svr\rec_20151116-0826 dad phone.wav,829484.0,Fri Mar 25 12:43:42 2016,Mon Nov 16 03:56:13 2015
163,S:\s3\11_16_2015\svr\rec_20151116-0827 dad 2.wav,2595884.0,Fri Mar 25 12:43:42 2016,Mon Nov 16 03:57:41 2015
164,S:\s3\11_16_2015\svr\rec_20151116-0831.wav,1745964.0,Fri Mar 25 12:43:42 2016,Mon Nov 16 04:01:03 2015
165,S:\s3\11_16_2015\svr\rec_20151116-0841 dad 3 classic example dad sneeze implies detect at higher signal level.wav,13519404.0,Fri Mar 25 12:43:42 2016,Mon Nov 16 04:11:39 2015
166,S:\s3\11_16_2015\svr\rec_20151116-0848 dad 4.wav,8793644.0,Fri Mar 25 12:43:43 2016,Mon Nov 16 04:18:58 2015
167,S:\s3\11_16_2015\svr\rec_20151116-0900 codes cough.wav,1274924.0,Fri Mar 25 12:43:43 2016,Mon Nov 16 04:30:55 2015
168,S:\s3\11_16_2015\svr\rec_20151116-0906 amb while listening to my recording talking about amb.wav,821804.0,Fri Mar 25 12:43:43 2016,Mon Nov 16 04:36:37 2015
169,S:\s3\11_16_2015\svr\rec_20151116-0910 preempt covert defense.wav,2616364.0,Fri Mar 25 12:43:43 2016,Mon Nov 16 04:40:40 2015
170,S:\s3\11_16_2015\svr\rec_20151116-0915 anticipating changes.wav,6466604.0,Fri Mar 25 12:43:44 2016,Mon Nov 16 04:45:17 2015
171,S:\s3\11_16_2015\svr\rec_20151116-0925 amb2.wav,133164.0,Fri Mar 25 12:43:44 2016,Mon Nov 16 04:55:42 2015
172,S:\s3\11_16_2015\svr\rec_20151116-0932.wav,1118764.0,Fri Mar 25 12:43:44 2016,Mon Nov 16 05:02:16 2015
173,S:\s3\11_16_2015\svr\rec_20151116-0933.wav,263724.0,Fri Mar 25 12:43:44 2016,Mon Nov 16 05:03:09 2015
174,S:\s3\11_16_2015\svr\rec_20151116-0936 dad 5.wav,3215404.0,Fri Mar 25 12:43:44 2016,Mon Nov 16 05:06:51 2015
175,S:\s3\11_16_2015\svr\rec_20151116-0950.wav,2304044.0,Fri Mar 25 12:43:44 2016,Mon Nov 16 05:20:16 2015
176,S:\s3\11_16_2015\svr\rec_20151116-0954.wav,330284.0,Fri Mar 25 12:43:45 2016,Mon Nov 16 05:24:51 2015
177,S:\s3\11_16_2015\svr\rec_20151116-0955.wav,504364.0,Fri Mar 25 12:43:45 2016,Mon Nov 16 05:25:18 2015
178,S:\s3\11_16_2015\svr\rec_20151116-0957 annoy list.wav,1520684.0,Fri Mar 25 12:43:45 2016,Mon Nov 16 05:27:26 2015
179,S:\s3\11_16_2015\svr\rec_20151116-1000 big dog.wav,1113644.0,Fri Mar 25 12:43:45 2016,Mon Nov 16 05:30:56 2015
180,S:\s3\11_16_2015\svr\rec_20151116-1013 sqtl.wav,12874284.0,Fri Mar 25 12:43:45 2016,Mon Nov 16 05:43:00 2015
181,S:\s3\11_16_2015\svr\rec_20151116-1016 amb 5.wav,337964.0,Fri Mar 25 12:43:46 2016,Mon Nov 16 05:46:38 2015
182,S:\s3\11_16_2015\svr\rec_20151116-1053 rich with cues adf 3 mins to crow pigeon flapping and gurgling car alarms dog old man vomit.wav,22036524.0,Fri Mar 25 12:43:46 2016,Mon Nov 16 06:23:50 2015
